   0.30200E+00  0.31372E-01 -0.63726E-03  0.37159E-01  0.31616E-01  0.43408E-01
   0.31623E+00  0.29465E-01  0.33634E-03  0.34731E-01  0.29542E-01  0.40646E-01
   0.33113E+00  0.27548E-01  0.43418E-03  0.32450E-01  0.27592E-01  0.38041E-01
   0.34674E+00  0.25640E-01 -0.17900E-03  0.30307E-01  0.25762E-01  0.35588E-01
   0.36308E+00  0.23928E-01 -0.23297E-03  0.28296E-01  0.24043E-01  0.33278E-01
   0.38019E+00  0.22387E-01  0.13912E-03  0.26409E-01  0.22431E-01  0.31104E-01
   0.39811E+00  0.20880E-01  0.82097E-04  0.24640E-01  0.20920E-01  0.29061E-01
   0.41687E+00  0.19448E-01 -0.10258E-03  0.22982E-01  0.19503E-01  0.27140E-01
   0.43652E+00  0.18149E-01  0.11876E-04  0.21428E-01  0.18177E-01  0.25337E-01
   0.45709E+00  0.16922E-01  0.40131E-04  0.19973E-01  0.16935E-01  0.23645E-01
   0.47863E+00  0.15757E-01 -0.33304E-04  0.18612E-01  0.15773E-01  0.22058E-01
   0.50119E+00  0.14685E-01  0.94824E-05  0.17338E-01  0.14687E-01  0.20570E-01
